account_id,total_amount,total_balance,transaction_count,Trans Withdrawal_x,Trans_Credit,Trans_Debit,Collection From Other Bank,Credit Card Withdrawal,Credit in Cash,Interest,Remittance From Other Bank,Trans Withdrawal_y,Household Payment,Insurance Payment,Interest Credit,Loan Payment,Old age Pension Payment,Payment of Statement,Sanction Negative Bal.,Standard Payment
291,2604409.9,10609300.0,169,11,67,91,0,0,48,19,33,69,16,0,19,0,0,16,0,101
292,379350.0,2787600.8,186,0,86,100,44,0,2,40,34,66,34,0,40,0,44,34,0,34
293,987599.0,9220492.2,278,0,86,192,0,0,46,40,96,96,32,32,40,0,0,30,0,112
294,743204.4,9793357.1,176,0,49,127,0,2,26,23,76,49,19,19,23,0,0,18,0,59
295,581855.7,2187655.6,64,0,27,37,0,0,14,13,8,29,8,0,13,0,0,8,0,35
296,291817.4,2623274.5,165,0,75,90,34,0,7,34,30,60,30,0,34,0,0,29,0,72
297,377907.2,4235042.2,166,0,99,67,0,0,71,28,0,67,0,0,28,0,0,25,0,113
298,680545.4,2989314.0,104,0,60,44,0,0,34,26,0,44,0,0,26,0,0,16,0,62
299,5390884.4,26279963.8,368,14,181,173,0,0,112,69,0,187,0,0,69,0,0,64,0,235
300,1712417.8,26837703.2,738,0,260,478,132,36,2,126,124,318,124,0,126,0,132,122,0,234
301,423066.4,5961959.6,348,0,150,198,78,0,2,70,70,128,70,0,70,0,0,68,0,140
302,401803.4,3798593.7,166,0,65,101,32,0,1,32,28,73,28,0,32,0,32,27,0,47
303,976958.1,8398128.1,176,0,62,114,0,2,33,29,32,80,25,0,29,7,0,24,0,91
304,1510171.6,4842122.0,112,3,43,66,21,0,1,21,17,52,17,0,21,0,0,16,0,58
305,217330.9,1827602.2,112,0,49,63,26,0,1,22,22,41,22,0,22,0,26,21,0,21
306,857137.5,6740550.8,345,0,150,195,0,0,83,67,62,133,62,0,67,0,0,62,0,154
307,754118.1,4003154.5,75,0,35,40,0,1,18,17,0,39,0,0,17,0,0,12,0,46
308,95781.1,1063156.8,42,0,29,13,0,0,26,3,0,13,0,0,3,0,0,0,0,39
309,832412.9,3217603.0,108,0,42,66,0,0,22,20,1,65,0,0,20,1,0,15,0,72
311,1110513.8,12601573.4,282,0,76,206,0,18,42,34,100,88,24,26,34,0,0,24,0,124
312,916078.5,6647521.9,197,0,80,117,0,0,44,36,32,85,32,0,36,0,0,31,0,98
313,372828.8,4950555.8,284,0,122,162,60,0,2,60,52,110,0,0,60,0,0,50,0,174
314,5609766.6,17512445.6,446,18,148,280,70,0,8,70,102,196,62,0,70,40,0,60,0,214
315,37400.0,187900.0,11,0,7,4,0,0,7,0,0,4,0,0,0,0,0,0,0,11
316,285362.4,3896991.1,111,0,69,42,0,0,49,20,0,42,0,0,20,0,0,17,0,74
317,806433.2,9196217.1,361,0,141,220,70,0,1,70,65,155,65,0,70,0,70,65,0,91
318,679588.7,8912894.7,290,0,134,156,0,0,83,51,47,109,47,0,51,0,0,46,0,146
319,3366551.2,23939623.9,376,16,112,248,0,0,74,38,126,138,36,36,38,18,0,36,0,176
320,297215.6,4333005.6,141,0,86,55,0,0,63,23,0,55,0,0,23,0,0,20,0,98
321,626013.1,7472862.9,310,0,120,190,61,0,1,58,56,134,56,0,58,0,61,56,0,79
322,5057309.2,26182871.0,798,0,288,510,0,0,148,140,130,380,130,0,140,0,0,130,0,398
323,569266.8,4613743.4,208,0,82,126,44,0,2,36,36,90,36,0,36,0,44,34,0,58
324,263173.6,3611056.9,154,0,53,101,28,0,1,24,48,53,24,0,24,0,28,23,0,31
325,300137.8,2171067.1,126,0,55,71,27,0,1,27,23,48,23,0,27,0,27,22,0,27
326,168582.9,1439011.8,85,0,35,50,17,0,1,17,26,24,13,0,17,0,17,12,0,13
327,2288990.4,22917931.6,464,0,143,321,0,0,76,67,126,195,63,0,67,0,0,62,0,209
328,398319.4,3012210.0,158,0,58,100,30,0,2,26,44,56,22,0,26,0,30,20,0,38
329,1296157.2,8329516.9,158,0,53,105,0,1,27,26,44,60,22,0,26,0,0,21,0,67
330,2427373.8,10925295.8,260,0,102,158,0,0,52,50,12,146,0,0,50,12,0,40,0,158
331,514694.9,4222671.5,201,0,79,122,39,0,1,39,34,88,34,0,39,0,39,34,0,55
332,324656.3,6314042.9,199,0,91,108,35,0,21,35,30,78,30,0,35,0,0,30,0,104
333,127654.0,2468370.2,142,0,45,97,24,0,1,20,59,38,20,19,20,0,0,19,0,44
334,2644339.6,26995028.2,458,0,138,320,0,0,71,67,124,196,62,0,67,0,0,62,0,205
335,379271.4,4172217.3,178,0,68,110,35,0,1,32,31,79,31,0,32,0,35,30,0,50
336,1489941.5,7190160.6,217,0,78,139,0,0,40,38,34,105,34,0,38,0,0,33,0,112
337,4270897.0,17280617.6,376,30,164,182,0,0,90,74,0,212,0,0,74,0,0,70,0,232
338,273713.9,2835161.5,176,0,80,96,37,0,6,37,32,64,32,0,37,0,0,32,0,75
339,5564013.2,28464345.4,432,22,116,294,56,4,4,56,116,196,46,0,56,24,0,46,0,214
340,1384905.2,21968665.8,786,0,250,536,124,0,2,124,228,308,114,0,124,0,124,114,0,196
341,834285.2,2525776.0,106,0,52,54,0,0,27,25,0,54,0,0,25,0,0,20,0,61
342,167310.6,2158551.8,115,0,49,66,26,0,1,22,22,44,0,0,22,0,0,21,0,72
343,494115.7,5979436.5,316,0,132,184,56,0,20,56,51,133,51,0,56,0,0,51,0,158
344,1841453.6,16393543.3,399,0,128,271,0,0,67,61,105,166,57,0,61,48,0,56,0,177
345,2177047.7,15207541.3,361,0,132,229,0,0,71,61,56,173,56,0,61,0,0,56,0,188
346,3061569.6,20035213.7,419,0,146,273,0,0,75,71,67,206,67,0,71,0,0,66,0,215
347,3945704.7,16668662.0,379,44,150,185,0,0,89,61,22,207,0,0,61,22,0,55,8,233
348,1423639.5,7620662.7,177,0,76,101,0,2,39,37,0,99,0,0,37,0,0,32,0,108
349,683190.4,3649780.6,214,0,102,112,0,0,64,38,36,76,28,0,38,8,0,28,0,112
350,310851.5,2288279.6,120,0,51,69,26,0,1,24,21,48,21,0,24,0,26,21,0,28
351,341339.0,3628669.4,136,0,77,59,0,9,54,23,0,50,0,0,23,0,0,20,0,93
352,459264.4,5639196.2,273,0,109,164,54,0,1,54,49,115,49,0,54,0,54,49,0,67
353,479205.0,9904747.4,219,0,77,142,40,0,1,36,72,70,36,0,36,0,40,35,0,36
354,1538953.6,15157107.7,364,0,137,227,0,0,75,62,58,169,58,0,62,0,0,57,0,187
355,1101564.2,8024275.5,232,10,94,128,35,0,24,35,62,76,31,0,35,0,0,30,0,105
356,1273212.3,10044111.8,178,0,68,110,0,7,35,33,29,74,29,0,33,0,0,28,0,88
357,188912.7,3626230.8,181,0,63,118,33,0,1,29,58,60,29,0,29,0,0,28,0,66
358,403771.2,8485002.2,463,0,131,332,61,0,9,61,226,106,57,57,61,0,0,56,0,120
359,493032.0,3852271.3,208,0,93,115,48,0,1,44,44,71,44,0,44,0,48,43,0,29
360,1606261.9,7046552.3,140,0,63,77,0,5,32,31,0,72,0,0,31,0,0,26,0,83
361,3590897.7,24632033.9,468,0,142,326,0,46,72,70,132,148,66,0,70,0,0,65,0,201
362,1591530.8,16722674.7,530,0,170,360,0,0,101,69,192,168,64,64,69,0,0,64,0,205
363,4666559.4,23048944.2,336,23,141,172,0,4,86,55,0,191,0,0,55,0,0,47,0,234
364,264163.2,4021969.4,186,0,86,100,46,0,2,38,36,64,36,0,38,0,0,36,0,76
365,2330729.9,11377135.8,466,3,128,335,60,0,8,60,223,115,56,55,60,0,0,55,0,128
366,2418032.8,21369994.8,420,0,108,312,0,0,56,52,176,136,44,44,52,0,0,42,0,150
367,575085.3,4768448.8,99,0,42,57,0,2,22,20,16,39,16,0,20,0,0,15,0,48
368,1215358.2,10812284.4,533,0,145,388,0,0,79,66,244,144,61,61,66,0,0,61,0,162
370,350514.6,7197436.6,365,0,113,252,58,0,1,54,159,93,0,0,54,0,0,53,0,258
371,298040.1,5201916.4,131,0,77,54,0,7,48,29,0,47,0,0,29,0,0,24,0,78
372,1933257.4,8223252.4,254,0,83,171,0,0,43,40,71,100,35,0,40,0,0,35,0,108
373,707292.6,5957949.6,163,0,75,88,0,3,45,30,26,59,26,0,30,0,0,25,0,82
374,3577502.2,16970703.7,371,28,150,193,71,0,8,71,0,221,0,0,71,0,0,66,0,234
375,344376.3,2997197.7,147,0,63,84,31,0,1,31,26,58,26,0,31,0,31,26,0,33
376,2401238.8,10747744.0,265,0,93,172,0,0,47,46,41,131,41,0,46,0,0,41,0,137
377,4329990.5,17078913.7,332,35,154,143,0,6,101,53,0,172,0,0,53,0,0,46,2,231
378,3926899.9,23457514.8,344,11,103,230,0,0,73,30,127,114,28,28,30,15,0,28,0,159
379,260910.2,3852187.1,248,0,74,174,31,0,12,31,108,66,27,27,31,0,0,26,0,83
381,1176374.6,10574018.7,330,0,141,189,0,0,75,66,0,189,0,0,66,0,0,61,0,203
382,169103.5,3587515.8,158,0,53,105,28,0,1,24,70,35,0,0,24,0,0,23,0,111
383,102196.4,1040898.3,75,0,36,39,19,0,1,16,14,25,0,0,16,0,0,14,0,45
384,1625510.0,5871504.5,88,3,47,38,0,0,31,16,0,41,0,0,16,0,0,11,0,61
385,464184.1,11169399.7,472,0,139,333,69,0,1,69,194,139,65,64,69,0,0,64,0,145
386,1189916.8,10708171.0,174,0,72,102,0,4,38,34,24,74,24,0,34,0,0,24,0,92
387,683203.8,2340339.4,56,2,29,25,0,2,17,12,0,25,0,0,12,0,0,7,0,37
388,1133947.2,10458128.8,263,0,117,146,0,0,71,46,42,104,42,0,46,0,0,41,0,134
389,948633.4,8566365.0,408,0,149,259,0,0,85,64,118,141,59,0,64,0,0,59,0,167
390,4524435.9,19945551.5,273,24,126,123,0,1,92,34,33,113,33,0,34,0,0,32,0,174
391,810766.1,11937543.5,379,0,217,162,0,0,156,61,0,162,0,0,61,0,0,58,0,260
392,890464.9,7982745.4,192,0,69,123,0,12,40,29,48,63,24,0,29,0,0,24,0,91
393,2513596.5,11925353.6,295,0,96,199,0,12,49,47,84,103,42,0,47,0,0,42,0,122
395,6620469.8,39104429.8,890,0,280,610,0,0,142,138,260,350,130,0,138,0,0,128,0,364
396,3468105.1,30502074.3,596,0,140,456,0,0,71,69,260,196,65,65,69,0,0,64,0,203
397,8277515.8,39338178.8,648,76,258,314,124,0,10,124,0,390,0,0,124,0,0,114,0,410
398,246962.8,2073416.8,116,0,52,64,28,0,2,22,20,44,20,0,22,0,28,18,0,28
399,1779673.1,8397876.5,157,14,67,76,0,7,44,23,21,62,21,0,23,0,0,21,0,92
400,1948571.1,15230687.4,359,0,135,224,0,0,70,65,61,163,61,0,65,0,0,60,0,173
401,1970208.8,13971933.2,441,0,145,296,0,0,74,71,134,162,67,0,71,0,0,66,0,170
402,637536.0,3327156.5,89,0,32,57,0,0,17,15,21,36,11,0,15,0,0,10,0,43
403,1338325.0,28608319.2,628,0,256,372,130,50,2,124,120,202,120,0,124,0,130,120,0,134
404,3102913.8,18308466.8,312,20,94,198,44,8,6,44,78,132,39,0,44,0,0,39,0,151
405,1579672.6,6383795.5,154,8,52,94,0,3,30,22,48,51,15,16,22,0,0,17,3,64
406,163091.3,2584298.0,154,0,57,97,28,0,1,28,48,49,0,0,28,0,0,23,0,103
407,746720.6,3877786.6,111,5,44,62,0,0,24,20,26,41,13,0,20,0,0,13,0,52
408,1871960.8,16912771.2,389,0,137,252,0,33,72,65,60,159,60,0,65,0,0,60,0,204
409,667441.8,5324867.9,164,0,67,97,0,0,37,30,26,71,26,0,30,0,0,25,0,83
410,284613.7,2235842.5,115,0,49,66,26,0,1,22,21,45,21,0,22,0,26,21,0,25
411,2842599.4,19685965.1,416,0,147,269,0,27,76,71,66,176,66,0,71,0,0,66,0,213
412,4464811.4,25228324.6,430,44,180,206,0,0,108,72,62,188,62,0,72,0,0,62,0,234
413,279052.0,2322133.6,138,0,57,81,29,0,1,27,25,56,25,0,27,0,29,24,0,33
414,1327539.8,6057598.4,193,0,73,120,0,0,38,35,30,90,30,0,35,0,0,30,0,98
415,2026414.9,11508439.5,391,0,150,241,0,0,80,70,66,175,66,0,70,0,0,65,0,190
416,268674.1,3098144.6,162,0,53,109,28,0,1,24,48,61,24,0,24,0,28,23,0,39
417,2470772.7,10106114.5,186,16,86,84,0,4,50,36,0,96,0,0,36,0,0,32,0,118
418,1805128.3,10607819.8,227,0,82,145,0,13,42,40,36,96,36,0,40,0,0,35,0,116
419,707012.4,7769477.2,308,0,143,165,0,0,81,62,0,165,0,0,62,0,0,57,0,189
420,997360.2,9976453.3,224,0,90,134,0,0,50,40,35,99,35,0,40,0,0,35,0,114
421,231654.9,1177651.0,56,0,28,28,0,0,15,13,9,19,9,0,13,0,0,8,0,26
422,2788856.3,10577236.2,245,11,104,130,52,11,1,51,0,130,0,0,51,0,0,47,0,147
423,391347.0,6236566.0,333,0,135,198,69,0,1,65,65,133,65,0,65,0,0,64,0,139
424,1084645.1,5532510.6,119,0,46,73,0,12,24,22,18,43,18,0,22,0,0,17,0,62
425,1037500.3,15131371.1,528,0,170,358,0,0,101,69,193,165,64,64,69,0,0,64,0,202
426,3107443.3,15096923.0,444,10,150,284,0,0,89,61,165,129,56,0,61,51,0,58,2,158
427,5219579.4,33816564.4,626,0,224,402,0,22,118,106,98,282,98,0,106,0,0,96,0,326
428,1780018.4,23821229.0,706,0,278,428,140,0,2,136,130,298,130,0,136,0,140,130,0,170
429,1551820.7,10184396.7,234,0,82,152,0,0,42,40,35,117,35,0,40,0,0,35,0,124
430,95037.4,2986844.8,75,0,62,13,0,0,27,35,0,13,0,0,35,0,0,0,0,40
431,1020242.2,5692112.5,158,0,54,104,0,2,28,26,42,60,21,0,26,0,0,21,0,69
432,1030142.5,7817850.1,315,0,138,177,0,0,72,66,0,177,0,0,66,0,0,61,0,188
433,695449.5,5839929.5,209,0,99,110,0,0,38,61,0,110,0,0,61,0,0,40,0,108
434,550787.7,2139460.7,133,0,50,83,0,0,26,24,38,45,19,0,24,0,0,19,0,52
435,702650.3,7929286.8,339,0,139,200,71,0,1,67,66,134,66,0,67,0,71,66,0,69
436,1011664.6,6779533.2,382,0,120,262,0,0,62,58,146,116,48,50,58,0,0,48,0,130
437,6216985.8,66232334.2,848,0,268,580,0,0,146,122,226,354,114,0,122,0,0,112,0,388
438,224522.6,854405.7,30,0,19,11,0,0,7,12,0,11,0,0,12,0,0,0,0,18
439,408083.2,4483141.4,154,0,82,72,0,0,50,32,0,72,0,0,32,0,0,28,0,94
440,817691.3,5096796.1,147,0,52,95,0,0,28,24,28,67,19,0,24,9,0,19,0,76
441,11720904.8,63376778.4,894,26,258,610,120,30,18,120,222,384,110,0,120,0,0,110,0,442
442,804588.1,2499319.5,80,0,35,45,0,0,18,17,21,24,7,0,17,7,0,7,1,34
443,425353.7,10081391.3,455,0,139,316,71,0,1,67,198,118,0,0,67,0,0,66,0,322
444,505498.8,5649944.9,165,0,77,88,0,0,45,32,27,61,27,0,32,0,0,27,0,79
445,2688846.0,13980091.0,408,4,135,269,65,0,5,65,121,152,61,0,65,0,0,60,0,162
446,3432039.3,18429270.6,394,0,133,261,0,31,67,66,62,168,62,0,66,0,0,61,0,205
447,1190308.6,8048110.7,144,0,57,87,0,0,29,28,23,64,23,0,28,0,0,23,0,70
449,860653.6,9952018.4,552,0,190,362,98,0,2,90,178,184,88,0,90,0,98,88,0,98
450,261487.5,2018373.6,140,0,59,81,31,0,1,27,27,54,27,0,27,0,31,26,0,29
451,124183.0,2329977.0,102,0,74,28,0,0,28,46,0,28,0,0,46,0,0,0,0,56
452,2519510.9,14391322.0,251,13,87,151,0,0,50,37,62,102,31,0,37,0,0,31,0,121
453,991031.7,6440588.6,110,0,42,68,0,0,22,20,16,52,16,0,20,0,0,15,0,59
454,913892.7,7373268.7,254,0,109,145,0,0,66,43,39,106,39,0,43,0,0,38,0,134
455,1217997.1,6111560.7,235,0,96,139,0,0,52,44,39,100,39,0,44,0,0,39,0,113
456,7338613.4,25111808.8,387,33,143,211,71,18,1,71,0,226,0,0,71,0,0,66,0,250
458,1495780.8,10672048.1,239,0,87,152,0,0,45,42,38,114,38,0,42,0,0,37,0,122
459,83500.0,835900.0,49,0,22,27,0,0,22,0,0,27,0,0,0,0,0,0,0,49
460,1264214.6,12113189.0,516,0,220,296,112,0,2,106,104,192,104,0,106,0,112,102,0,92
461,1686601.4,31482329.4,788,0,276,512,140,0,2,134,132,380,132,0,134,0,140,130,0,252
462,2758800.4,15357363.1,356,0,126,230,0,0,65,61,56,174,56,0,61,0,0,56,0,183
463,2134149.5,17303844.4,256,0,90,166,0,0,46,44,39,127,39,0,44,0,0,39,0,134
464,186486.3,1453212.2,83,0,35,48,19,0,1,15,15,33,15,0,15,0,19,14,0,20
465,2107502.2,9476679.3,370,5,168,197,71,0,26,71,67,135,67,0,71,0,0,66,0,166
466,93700.0,1514200.0,34,0,25,9,0,0,25,0,0,9,0,0,0,0,0,0,0,34
467,1493660.2,11492627.3,415,0,144,271,0,0,81,63,116,155,58,0,63,0,0,58,0,178
468,1574373.9,13648948.4,209,0,68,141,0,4,35,33,56,81,28,0,33,0,0,28,0,92
469,353243.2,2987060.2,170,0,78,92,0,0,44,34,24,68,24,0,34,0,0,24,0,88
470,1070431.3,12085754.0,438,0,134,304,0,0,77,57,159,145,53,53,57,0,0,52,0,170
471,1900841.2,26112890.0,720,0,198,522,0,16,112,86,308,198,76,78,86,0,0,76,0,250
472,2790997.8,9313286.5,159,5,54,100,26,0,2,26,19,86,0,0,26,19,0,21,2,91
473,653193.5,6083561.4,205,0,54,151,0,0,28,26,88,63,22,22,26,0,0,21,0,70
474,331065.9,5355888.4,238,0,91,147,37,0,17,37,64,83,32,0,37,0,0,32,0,105
475,308180.6,2490184.2,156,0,70,86,38,0,2,30,30,56,30,0,30,0,38,28,0,30
476,49400.0,335300.0,19,0,10,9,0,0,10,0,0,9,0,0,0,0,0,0,0,19
477,2506673.2,21598750.8,543,0,144,399,0,0,73,71,200,199,67,66,71,0,0,66,0,206
478,5314793.4,27241686.0,564,0,216,348,0,2,110,106,96,250,96,0,106,0,0,96,0,266
479,223904.3,2136024.6,170,0,71,99,37,0,1,33,33,66,33,0,33,0,0,32,0,72
480,1193244.7,4708615.9,120,0,47,73,0,0,24,23,19,54,19,0,23,0,0,18,0,60
481,377790.0,7690929.5,189,0,62,127,32,0,1,29,54,73,27,0,29,0,32,27,0,47
483,89598.6,977285.8,68,0,31,37,17,0,1,13,13,24,0,0,13,0,0,12,0,43
484,972642.5,10005071.5,392,0,99,293,0,0,52,47,172,121,43,43,47,0,0,42,0,131
485,5547435.1,29982626.5,605,31,195,379,0,0,123,72,210,200,70,70,72,0,0,69,0,254
486,537756.1,7944431.399999999,185,0,99,86,0,34,62,37,0,52,0,0,37,0,0,33,0,115
487,3778297.6,13343002.4,364,12,168,184,0,0,92,76,54,142,54,0,76,0,0,64,0,170
488,76900.0,1137300.0,31,0,23,8,0,0,23,0,0,8,0,0,0,0,0,0,0,31
489,2367275.5,10998892.1,382,0,137,245,0,51,70,67,62,132,62,0,67,0,0,62,0,191
490,254090.0,3000304.0,199,0,83,116,43,0,1,39,39,77,39,0,39,0,0,38,0,83
491,1323252.5,8061258.2,178,0,63,115,0,20,32,31,26,69,26,0,31,0,0,26,0,95
492,808483.3,8378812.9,306,0,135,171,0,0,72,63,0,171,0,0,63,0,0,58,0,185
493,2121899.4,13279678.2,284,0,116,168,0,30,59,57,0,138,0,0,57,0,0,52,0,175
494,4308198.0,22270325.6,471,31,162,278,0,9,93,69,129,171,64,0,69,0,0,65,0,208
496,1009419.8,10132587.3,401,0,173,228,0,0,103,70,66,162,66,0,70,0,0,65,0,200
497,3173773.7,20161844.9,396,0,138,258,0,8,70,68,64,186,64,0,68,0,0,63,0,201
498,5704524.8,43518075.4,618,0,260,358,0,0,138,122,0,358,0,0,122,0,0,112,0,384
500,4068819.4,18929339.2,412,10,150,252,0,0,86,64,120,142,60,0,64,0,0,60,0,168
501,2600945.5,14754841.2,233,10,95,128,0,0,57,38,26,112,0,0,38,26,0,36,0,133
502,130149.7,1731923.2,68,0,36,32,14,0,8,14,9,23,9,0,14,0,0,9,0,36
503,887249.8,7049295.2,159,0,60,99,0,3,31,29,24,72,24,0,29,0,0,24,0,82
504,459425.4,8385289.3,331,0,133,198,68,0,1,64,64,134,0,0,64,0,0,63,0,204
505,145559.9,1820574.0,125,0,45,80,24,0,1,20,39,41,0,0,20,0,0,19,0,86
506,1045990.2,12057019.7,249,0,63,186,0,17,33,30,102,67,26,25,30,0,0,25,0,92
507,416256.2,2159720.4,139,0,63,76,0,0,35,28,0,76,0,0,28,0,0,23,3,85
508,234761.8,4262386.6,139,0,64,75,25,0,14,25,20,55,20,0,25,0,0,20,0,74
509,1031048.0,5467236.8,156,0,68,88,0,0,36,32,0,88,0,0,32,0,0,22,0,102
510,3293483.9,18773528.9,456,8,136,312,0,0,69,67,177,143,58,59,67,0,0,64,0,148
511,919169.0,4986380.1,110,0,49,61,0,0,23,26,0,61,0,0,26,0,0,24,0,60
512,1033327.0,5998065.9,123,0,48,75,0,3,25,23,18,54,18,0,23,0,0,18,0,64
513,712454.2,6051054.1,138,0,66,72,0,0,41,25,21,51,21,0,25,0,0,20,0,72
514,860141.1,3620888.0,168,0,68,100,0,0,35,33,28,72,28,0,33,0,0,28,0,79
515,373397.4,3275503.4,211,0,95,116,47,0,1,47,42,74,42,0,47,0,47,42,0,33
516,902406.4,10549955.6,346,0,142,204,70,0,2,70,62,142,62,0,70,0,70,60,0,84
517,3222879.6,19306835.7,357,0,129,228,0,0,66,63,59,169,59,0,63,0,0,58,0,177
518,585964.8,6289065.0,293,0,99,194,51,0,1,47,93,101,47,0,47,0,51,46,0,56
519,1678165.4,16650662.4,646,0,240,406,122,0,2,116,112,294,112,0,116,0,122,112,0,184
520,413003.5,6276441.6,281,0,125,156,62,0,1,62,57,99,57,0,62,0,0,57,0,105
521,5187497.1,24531855.3,334,30,135,169,0,4,96,39,37,158,37,0,39,0,0,36,0,222
522,1692438.8,10964568.4,450,0,154,296,0,0,82,72,128,168,64,0,72,0,0,62,0,188
523,1623826.1,18326700.2,320,0,132,188,0,42,68,64,0,146,0,0,64,0,0,59,0,197
524,2297858.2,10970505.2,308,0,114,194,0,0,58,56,51,143,51,0,56,0,0,51,0,150
525,1810521.7,8994909.8,188,6,77,105,0,0,45,32,40,71,23,0,32,17,0,23,0,93
526,2007984.4,11380367.4,324,0,124,200,0,0,66,58,48,152,48,0,58,0,0,48,0,170
528,404105.6,3454365.2,198,0,90,108,48,0,2,40,40,68,40,0,40,0,48,38,0,32
529,224654.0,2317604.8,86,0,41,45,0,0,25,16,12,33,12,0,16,0,0,11,0,47
530,1344433.7,5124309.4,127,15,52,60,25,6,2,25,0,69,0,0,25,0,0,20,0,82
531,232315.1,4167410.6,185,0,77,108,40,0,1,36,36,72,0,0,36,0,0,35,0,114
532,3332288.0,13183512.2,199,11,104,84,0,0,65,39,0,95,0,0,39,0,0,23,0,137
533,1495838.4,9693134.2,512,0,188,324,0,0,100,88,156,168,78,0,88,0,0,78,0,190
534,564074.4,5120387.3,130,0,41,89,0,0,22,19,42,47,14,14,19,0,0,14,0,55
535,2459090.0,15805827.1,414,0,111,303,0,0,56,55,151,152,51,50,55,0,0,50,0,158
536,239986.2,2955446.5,137,0,49,88,26,0,1,22,43,45,22,0,22,0,26,21,0,25
537,465733.4,8519343.4,216,0,98,118,48,6,2,48,38,74,38,0,48,0,48,38,0,44
538,429423.3,4227516.3,250,0,111,139,55,0,1,55,50,89,50,0,55,0,55,50,0,40
539,4099490.3,18636745.8,353,19,155,179,0,8,95,60,0,190,0,0,60,0,0,57,2,234
540,1152963.2,11022383.9,367,0,206,161,0,0,143,63,0,161,0,0,63,0,0,60,0,244
541,2794709.7,15033082.3,481,0,131,350,0,23,67,64,178,149,59,59,64,0,0,59,0,180
542,504175.7,5161439.6,282,0,125,157,62,0,1,62,58,99,58,0,62,0,62,57,0,43
543,475271.0,7212747.6,412,0,129,283,56,0,17,56,154,129,51,51,56,0,0,51,0,151
544,2191771.9,13573330.0,254,26,99,129,43,4,13,43,24,127,0,0,43,24,0,38,0,149
545,1489779.0,13832881.5,331,0,128,203,0,0,67,61,57,146,57,0,61,0,0,56,0,157
546,423529.0,3624664.8,204,0,94,110,50,0,2,42,42,68,42,0,42,0,50,40,0,30
547,101851.4,1053937.0,71,0,31,40,17,0,1,13,13,27,0,0,13,0,0,12,0,46
548,1406124.0,16873290.2,706,0,222,484,110,0,2,110,202,282,100,0,110,0,110,100,0,184
549,748916.8,5563077.3,154,0,52,102,0,12,27,25,41,49,20,0,25,0,0,20,0,68
550,148547.4,1364251.9,69,0,26,43,14,0,1,11,19,24,10,0,11,0,14,9,0,16
551,726351.6,7031539.8,279,0,156,123,0,0,88,68,0,123,0,0,68,0,0,63,0,148
552,654186.5,7086819.6,337,0,125,212,64,0,1,60,60,152,60,0,60,0,64,59,0,94
553,506917.7,8002981.2,270,0,158,112,0,39,115,43,0,73,0,0,43,0,0,41,0,186
554,446030.2,7152275.2,209,0,122,87,0,15,87,35,0,72,0,0,35,0,0,33,0,141
555,3306288.2,16754418.2,503,0,135,368,0,0,68,67,187,181,62,63,67,0,0,62,0,187
556,679431.5,2765240.0,85,0,38,47,0,0,20,18,0,47,0,0,18,0,0,13,0,54
557,214169.1,2944279.6,167,0,71,96,37,0,1,33,33,63,33,0,33,0,0,32,0,69
558,599956.4,5378972.7,195,0,74,121,0,0,44,30,51,70,25,0,30,0,0,25,0,89
559,779793.9,7632292.2,362,0,141,221,70,0,1,70,65,156,65,0,70,0,70,65,0,92
560,879594.4,6839829.9,231,0,94,137,0,0,54,40,36,101,36,0,40,0,0,35,0,120
561,272037.3,3413241.1,137,0,45,92,24,0,1,20,39,53,20,0,20,0,24,19,0,35
562,1279065.2,15535647.3,441,0,240,201,0,0,170,70,0,201,0,0,70,0,0,67,0,304
563,1356583.3,9936300.2,356,0,144,212,0,0,79,65,61,151,61,0,65,0,0,60,0,170
564,466326.4,2055295.8,61,0,24,37,0,0,13,11,14,23,7,0,11,0,0,7,0,29
565,357023.7,5140820.6,162,0,71,91,37,0,1,33,33,58,33,0,33,0,37,32,0,27
566,2773940.0,10204604.4,176,18,82,76,0,4,54,28,0,90,0,0,28,0,0,24,0,124
567,407410.5,4307196.3,154,0,92,62,0,0,62,30,0,62,0,0,30,0,0,25,0,99
568,1163173.7,7461964.2,214,0,93,121,0,0,48,45,0,121,0,0,45,0,0,40,0,129
569,239658.6,3737451.4,144,0,69,75,27,0,15,27,22,53,22,0,27,0,0,22,0,73
570,517916.9,3419204.9,123,0,54,69,0,0,29,25,21,48,21,0,25,0,0,20,0,57
571,261745.7,2294118.3,126,0,55,71,29,0,1,25,25,46,25,0,25,0,29,24,0,23
572,4838077.2,38797840.8,878,0,236,642,0,0,122,114,312,330,104,104,114,0,0,104,0,348
573,848938.0,3467142.1,89,2,44,43,0,3,19,25,0,42,0,0,25,0,0,15,0,49
574,5774233.5,21474158.2,370,35,138,197,65,0,8,65,0,232,0,0,65,0,0,60,0,245
575,2245643.0,15135304.6,682,0,240,442,0,0,128,112,208,234,104,0,112,0,0,102,0,260
576,1751238.6,20123455.8,716,0,290,426,144,0,2,144,136,290,136,0,144,0,144,134,0,158
577,1269827.1,11624188.7,294,0,110,184,0,0,59,51,47,137,47,0,51,0,0,46,0,150
578,1697747.4,12346593.6,322,8,88,226,42,0,4,42,132,102,32,34,42,0,0,32,0,116
579,163127.7,1394091.5,62,0,29,33,0,0,17,12,15,18,7,0,12,0,0,7,0,28
